,SMILES,InChIKey
536,O=C(c1cc2ccccc2[nH]1)N1CCc2c(n(Cc3cccnc3)n(CCc3ccccc3)c2=O)C1,KPVZEUIZCYWFNY-UHFFFAOYSA-N
537,Cc1ccccc1N(C)C1CN([S+](=O)([O-])c2cccc(C(F)(F)F)c2)C1,BTHKDLDJBKQLHE-UHFFFAOYSA-N
538,CSc1ccccc1-c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1F,ZJJJVZJIMSJXAP-UHFFFAOYSA-N
539,CCOc1ccc(/C=C/c2nc3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)cc1,XWNZXFSTDKNKCF-CXUHLZMHSA-N
540,Oc1ccc(CNc2cccnc2)c2cccnc12,YEXMKBTXTVUONI-UHFFFAOYSA-N
541,CNc1ncc(-c2cccc3ccccc23)o1,NXYMREXFNWASNB-UHFFFAOYSA-N
542,Oc1ccc(CNc2ccc(C(F)(F)F)cc2F)c2cccnc12,AYMCOCULSANHRE-UHFFFAOYSA-N
543,C[S+](=O)([O-])c1ccc(-c2nc(C(=O)N3CCOCC3)n3ccccc23)cc1,OUMCZLDQKUCLMI-UHFFFAOYSA-N
544,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(-c2ccccc2)cc1,KZDXYDYXLXLFBU-UHFFFAOYSA-N
545,COc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1OC,KAJLWWLQZGRPSC-UHFFFAOYSA-N
546,N#CC1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,CHICKUIQNQRQIU-UHFFFAOYSA-N
547,O=C(NCCCn1ccnc1)c1ccc(-c2ncc3cnc(-c4ccccc4)cn23)cc1,BQOZGAFZPAZACD-UHFFFAOYSA-N
548,Nc1nc2c(s1)C(c1cc(Cl)ccc1F)CC(=O)N2,LUMRRSNNRXENJE-UHFFFAOYSA-N
549,CCOC(=O)c1ccc(NC(=O)CSc2nc3c(cc2C#N)N2CCC3CC2)cc1,VRQVLVWHYRMLBX-UHFFFAOYSA-N
550,O=C(NC[C@H]1Cn2c(-c3ccc(Cl)cc3)cnc2CO1)C1CCCC1,HFNUWULDOCRCPD-INIZCTEOSA-N
551,COC(=O)c1ccc2nc(NC3=NC(c4[nH]ncc4Cl)C4=C(CCCC4=O)N3)oc2c1,RWAQSXLBTRGUIZ-UHFFFAOYSA-N
552,COC(=O)c1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,ZSQPVEZFJNADBV-UHFFFAOYSA-N
553,COc1cccc(C(=O)Nc2ccc3oc(-c4ccc5ccccc5c4)nc3c2)c1,ZNJPXMPDCCKPAW-UHFFFAOYSA-N
554,O=[S+]([O-])(Nc1nccs1)c1ccc(NCc2ccc(Cl)c(Cl)c2)cc1,IERYLMZJBPRMSB-UHFFFAOYSA-N
555,Cc1nn(-c2ccccc2)c2nc(C3CC3)cc(C(=O)Nc3ccc(F)cc3)c12,IOHMCSFRWUBIRP-UHFFFAOYSA-N
556,O=c1cc(CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)nc2ccccn12,ZJFJERKKZKIAED-UHFFFAOYSA-N
557,Cc1ccc(NS(=O)(=O)c2cccc(C(=O)Nc3nc(-c4ccccc4)cs3)c2)cc1,HZVHXXPWDLFJGF-UHFFFAOYSA-N
558,Fc1ccc(Nc2nc(-c3ccncc3)ncc2-c2ccccc2)cc1F,VFBWBBYSRIQVIF-UHFFFAOYSA-N
559,O=C(Nc1ncccc1O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,SVYKDQBBCIEHFW-UHFFFAOYSA-N
560,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)C(=O)N1CCN(Cc2ccccc2)CC1,FIDIRSDYXDVDPV-PMERELPUSA-N
561,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(C#N)cc3)c2)c1C,IETBPWLMNDJFRT-UHFFFAOYSA-N
562,CCOc1cccc(C(=O)Nc2nc3c(s2)CC(C(C)(C)C)CC3)c1,ROBXZCGAVJTPHB-UHFFFAOYSA-N
563,COc1cc(-c2ccnc3c2c(C)nn3-c2ccc(C(F)(F)F)cc2)ccc1O,YBRHGNCGFMRGSV-UHFFFAOYSA-N
564,CN(C)C(=O)c1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,KKJLZPZRNAERJW-UHFFFAOYSA-N
565,O=C(Nc1ccccc1-c1cn2c(CN3CCNCC3)csc2n1)c1cnc2ccccc2n1,IASPBORHOMBZMY-UHFFFAOYSA-N
566,Cc1cc2c(-c3cccc(O)c3)nc(-c3c(C)noc3C)cc2[nH]1,OPZWFHUZANUXIS-UHFFFAOYSA-N
567,O=C1CCCC2=C1C(c1ccncc1Br)N=C(Nc1nc3ccccc3o1)N2,VAQKTRLQSBTELM-UHFFFAOYSA-N
568,Cc1ccc(NC(=O)N(Cc2cn(C)c3ccccc23)C2CCCCC2)cc1C,QSPUOCIHKKUJRD-UHFFFAOYSA-N
569,O=C(Nc1ccc(C(=O)Nc2nccs2)cc1)c1ccc2ccccc2c1,OYHWSXJIWNPHLW-UHFFFAOYSA-N
570,COc1cccc(NCCC2(c3ccccc3)CC(C)(C)OC(C)(C)C2)c1,AGLCGCXQQDBYKJ-UHFFFAOYSA-N
571,O=c1[nH]cnc2nc[nH]c12,FDGQSTZJBFJUBT-UHFFFAOYSA-N
572,Cc1ccc(NC(=O)c2cc(-c3ccc[nH]3)n[nH]2)cc1F,CNTQTWBXXIOGRN-UHFFFAOYSA-N
573,COc1cc(NC(=O)c2nc3ccccc3n(C)c2=O)cc(OC)c1OC,POQGYSOKUFVIAL-UHFFFAOYSA-N
574,Cc1ccc(-c2nc(NCC(=O)Nc3cccc(C(=O)O)c3)c3ccccc3n2)cc1,DAPNUYQKQTWPTM-UHFFFAOYSA-N
575,COc1ccc2c(c1)CN(C(=O)CCN1CCC(Cc3ccccc3)CC1)CCS2,KCWGETCFOVJEPI-UHFFFAOYSA-N
576,Cc1ccc(-n2c(C)cc(-c3nnc4n3CCCCC4)c2C)cc1,QKPPIMNVHFZLLI-UHFFFAOYSA-N
577,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1,QAIMUUJJAJBPCL-UHFFFAOYSA-N
578,CCCCCNc1oc(-c2cccc3ccccc23)nc1C#N,OKOMCJGEURILOZ-UHFFFAOYSA-N
579,COc1ccc(NS(=O)(=O)c2ccc(C)cc2)c(C(=O)Nc2nc(-c3ccccc3)cs2)c1,DLGRZLDNIXUDGZ-UHFFFAOYSA-N
580,O=C(c1cccc(F)c1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,RNQSSMCAOKONQO-UHFFFAOYSA-N
581,Cc1ccc(S(=O)(=O)Nc2nc3ccc(C)cc3nc2Nc2ccc3c(c2)OCO3)cc1,XEYZYMTXVPPXJI-UHFFFAOYSA-N
582,CC1Oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)C(C)C6=O)c(O)cc(O)c3c(O)c2C(=O)C1C,RHNVLFNWDGWACV-UHFFFAOYSA-N
583,c1ccc(-c2ccc(CNc3nc(-c4ccccn4)nnc3-c3ccccc3)cc2)cc1,QNRODODTMXCRKU-UHFFFAOYSA-N
584,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1cn(-c2ccccc2)cn1,ZWVNIMWPVDVGRF-UHFFFAOYSA-N
585,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccc(Br)c(F)c3)c2)c1C,LDDSIDAKPDZFLB-UHFFFAOYSA-N
586,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)NCCO,GEEHOLRSGZPBSM-KUBAVDMBSA-N
587,Cc1ccc(-n2ncc3c(Nc4cccc(C(=O)O)c4)ncnc32)cc1,CNZRMHVYEAFJRB-UHFFFAOYSA-N
588,Cc1ccc2c(c1)[nH]c1c(N3CCN(Cc4ccccc4)CC3)ncnc12,DELDQGNRAOOFAU-UHFFFAOYSA-N
589,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,DMWVGXGXHPOEPT-UHFFFAOYSA-N
590,Oc1cccc2nc3ccccc3nc12,SVRNCBGWUMMBQB-UHFFFAOYSA-N
591,CCOC(=O)c1ccc(NC(=O)N2Cc3[nH]cnc3C[C@H]2c2nc(C(C)C)no2)cc1,RFEUPSLTYHVPBP-KRWDZBQOSA-N
592,CC(=O)c1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,YHXOXGGKNDLLEI-UHFFFAOYSA-N
593,CCc1ccc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,CMMGNQMDYZVXOZ-UHFFFAOYSA-N
594,Cc1sc(NC(=O)Cc2ccc3c(c2)OCO3)nc1-c1ccc2c(c1)CCN2C(=O)C1CCCCC1,NRMDFUFFZPWHLO-UHFFFAOYSA-N
595,COC(=O)c1ccc2c(c1)nc1n2[C@@H](CNC(C)=O)COC1,DRPWIJLVLAYQCS-NSHDSACASA-N
596,CC1CCN(C(=O)c2ccc(-c3ccc(N4CCSCC4)nc3)cc2)CC1,XJGWPRFLOHXVHL-UHFFFAOYSA-N
597,Cc1cccc(C(=O)Nc2ccc(N3CCC(N4CCCCC4)CC3)c(C(=O)O)c2)c1,GGBULCWSVZOWBV-UHFFFAOYSA-N
598,CC1=C(C(=O)NC2CCCC2)C(c2nn(C)cc2Cl)N=C(Nc2nc3ccccc3o2)N1,JWPAJWSJRLXHTB-UHFFFAOYSA-N
599,O=C(Nc1ncc(Cc2ccc(C(F)(F)F)cc2)s1)c1cnc(-c2ccccc2)s1,FNOIPNCVAOHRTB-UHFFFAOYSA-N
600,COc1ccc(N(C)C(=O)c2cc3c(s2)-c2ccccc2OC3)cc1,BOIKHSCACXYBGD-UHFFFAOYSA-N
601,NC(=O)C1CCN(c2nc(-c3ccc4c(c3)OCCCO4)cs2)CC1,BZCQLLISCTUASM-UHFFFAOYSA-N
602,COC(=O)c1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2CCC(C)C)cc1,PRGBMCGFMMBVKT-UHFFFAOYSA-N
603,O=C(Nc1nc(-c2ccccn2)cs1)c1cccc(-n2cnnn2)c1,LBULVQIAQUOMQZ-UHFFFAOYSA-N
604,CCC[C@H](NC(=O)/C(C#N)=C/c1cccc(Br)n1)c1ccccc1,LIDOPKHSVQTSJY-VMEIHUARSA-N
605,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCCc3cccs3)cc21,YXLLQNMKIDBOGH-NDEPHWFRSA-N
606,O=S(=O)(c1ccc(Cl)cc1)c1ccccn1,MRHBASRZECIVCE-UHFFFAOYSA-N
607,COc1ccc(-n2c(C)c(C(C)=O)c3ccccc32)cc1,RHGCIKKKQSNHCB-UHFFFAOYSA-N
608,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2Cc2cccc(C)n2)cc1OCC,XACWFPJBEOBCHI-UHFFFAOYSA-N
609,Cc1ccnc(N=C(N)N2CCN(c3cccc(C(F)(F)F)c3)CC2)c1,PFKOSOWYEZIJNB-UHFFFAOYSA-N
610,COc1cccc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)n1,DTLKKGZPQAFAGG-UHFFFAOYSA-N
611,CCOc1ccc(CCNC(=O)c2cc3ccccc3n2Cc2cc(C)cc(C)n2)cc1OCC,UFZFHLRFXMLVPN-UHFFFAOYSA-N
612,COc1ccc(C(=O)Nc2nc(-c3ccccc3)cs2)c(NS(=O)(=O)c2ccc(C)cc2)c1,SETQPKMYEXGQQY-UHFFFAOYSA-N
613,N#Cc1cnc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(F)c(Cl)c3)cc2)s1,JEZQDLNDTCQOBF-UHFFFAOYSA-N
614,CCOc1cc2c(cc1OCC)CN(C(=O)c1cc3sccc3n1Cc1ccccc1)CC2,RVSKKDOZMFVADE-UHFFFAOYSA-N
615,CCOC(=O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)sc12,ZCTNRBONUFWVET-UHFFFAOYSA-N
616,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc([S+](=O)([O-])Nc3ccccc3C)c2)c1C,MBSANQVZRAIRML-UHFFFAOYSA-N
617,Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2,RDALZZCKQFLGJP-UHFFFAOYSA-N
618,FC(F)(F)c1cccc(N2CCN(C(=S)Nc3cc4ccccc4cn3)CC2)c1,XBSIVIJQFPONIM-UHFFFAOYSA-N
619,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCN(c3cc(C)ccc3C)CC2)c1C,AIUPQRMBXNWIOL-UHFFFAOYSA-N
620,O=C1CCCC2=C1C(c1ccccc1C(F)(F)F)N=C(Nc1nc3ccccc3o1)N2,JPDWKLZTGQEFDM-UHFFFAOYSA-N
621,Cc1cnc(NC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)s1,CRYPTEXHIQVCSM-UHFFFAOYSA-N
622,NC(=O)C1CCN(c2ncnc(-c3ccc4c(c3)OCCCO4)n2)CC1,IJSYRCPDCWFYCF-UHFFFAOYSA-N
623,CCOC(=O)N1CCc2c(sc(NCc3ccc(N(C)C)cc3)c2C(=O)Nc2ccc(OC)cc2)C1,HBTHZCWYIDPOJW-UHFFFAOYSA-N
624,O=C(c1ccccc1)N1CCC(C(=O)N2CCC(N3Cc4ccccc4C3=O)CC2)CC1,FRJHKZXKOVIIQT-UHFFFAOYSA-N
625,CCOC(=O)c1ccc(N2C(=O)c3n[nH]c(-c4cccs4)c3C2c2ccc(Cl)cc2Cl)cc1,MSYQTUROBYMOKW-UHFFFAOYSA-N
626,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,TUVCWJQQGGETHL-UHFFFAOYSA-N
627,CCOC(=O)c1ccc(-c2ccc3ncnc(NCCc4cnc[nH]4)c3c2)o1,VRBMNFRNSUMVDR-UHFFFAOYSA-N
628,CCCNC(=O)c1ccc2c(c1)N=C(C)c1c(C)ccc(C)c1S2,YBNWTPSPKASYNU-UHFFFAOYSA-N
629,O=C(O)c1ccnc2cc(C(OCCN3CCCCC3)c3ccccc3Cl)[nH]c12,AWPYWZMMJZGPOX-UHFFFAOYSA-N
630,Cc1c(-c2nsc(NC(=O)c3cccc(Cl)c3)n2)nnn1-c1ccccc1C(F)(F)F,AEFAIPAFJIILQH-UHFFFAOYSA-N
631,Cc1cc(S(=O)(=O)Nc2cnccc2C(=O)Nc2nc(-c3ccccc3)cs2)c(C)o1,SSZZDDQENGUODL-UHFFFAOYSA-N
632,Cc1nc(NC2CCCCC2)c2nc(-c3ccccc3)n(CCN(C)C)c2n1,WMPIAXAWMFVOCI-UHFFFAOYSA-N
633,COc1cc2cc(CN3CCC(N(C)C)C3)c(-c3cccc(Cl)c3)nc2cc1OC,IQYALHHXRZZIHN-UHFFFAOYSA-N
634,CC(=O)N1CCC2(CCCN(c3ccc(-c4ccccc4)cc3)C2)CC1,XIBHNQNSAQMDCU-UHFFFAOYSA-N
635,CC(=O)Nc1nc(C)c(-c2ccc(Cl)c(S(=O)(=O)NCCO)c2)s1,JFVNFXCESCXMBC-UHFFFAOYSA-N
636,COc1cccc(NC(=O)c2cccc3c(=O)c4c([nH]c23)CCCC4)c1,QNISVRIGWKSUCX-UHFFFAOYSA-N
637,O=[S+]([O-])(Nc1cccc2ccccc12)c1ccc(NCc2ccc(Cl)cc2O)cc1,HYWHYFCQFHMUQK-UHFFFAOYSA-N
638,CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC,FFVRRQMGGGTQRH-XBLMQXIHSA-N
639,Cc1cccc2nc(-c3cccnc3)c(Nc3ccc(C(C)C)cc3)n12,PNOHHIWHMPIGRK-UHFFFAOYSA-N
640,CC(C)c1ccc(CC(=O)N2CCCc3ncc(C(=O)Nc4cccnc4)cc32)cc1,PWACDPBMPNKEMU-UHFFFAOYSA-N
641,Nc1cc(-c2nc(Nc3ccc(F)c(F)c3)c3ccccc3n2)ccn1,YFPKHIIRBAOIID-UHFFFAOYSA-N
642,NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,TXGKRVFSSHPBAJ-JKSUJKDBSA-N
643,COc1ccc2[nH]c(=O)c(-c3noc(-c4ccccc4)n3)cc2c1,BRKAIFLXINCNLS-UHFFFAOYSA-N
644,CC(C)(C)c1ccc(S(=O)(=O)N2CCC(c3ccncc3)CC2)cc1,HPOJQGFTNQRBGF-UHFFFAOYSA-N
645,COc1cc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc(OC)c1OC,LMXZFMAFJREVRG-UHFFFAOYSA-N
646,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1Cl,MAOWQPFNYFZDOI-UHFFFAOYSA-N
647,Oc1ccccc1NCC(O)Cn1ccc2ccccc21,XYHIQIZXHBQQCU-UHFFFAOYSA-N
648,COc1cccc(CNCCSc2nnnn2C)c1OCc1ccc(Cl)cc1Cl,PVLAYILHXSAUPN-UHFFFAOYSA-N
649,CN(C(=O)CSc1nc2c(c(=O)[nH]1)CCCC2)c1ccccc1,PITWXQDZEDZTGB-UHFFFAOYSA-N
650,CC1=C(C(=O)Nc2nncs2)C(c2ccccc2Br)N=C(Nc2nc3ccccc3o2)N1,CWFPDPXMFIFAMA-UHFFFAOYSA-N
651,CCOc1ccccc1N1CC(c2nc3ccccc3n2CCOc2ccc(C(C)(C)C)cc2)CC1=O,DVBNLJGMWOZULW-UHFFFAOYSA-N
652,COc1ccc(-c2nc3ccccc3s2)cc1NC(=O)c1ccc(F)cc1,VOTGWSCFKLOXSS-UHFFFAOYSA-N
653,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccccc1,HNLRUKYPTOASMA-UHFFFAOYSA-N
654,O=C1CCC(CNC(=O)c2nc(-c3ccccc3)cc3[nH]ccc23)N1,YUDGRWUKLQAREN-UHFFFAOYSA-N
655,COc1ccc(-c2noc(CSc3nnc(Cc4ccccc4)n3-c3ccc(F)cc3)n2)cc1,BUVXGEZANDRKKB-UHFFFAOYSA-N
656,Fc1ccc(Nc2nc(-c3ccncc3Cl)nc3ccccc23)cc1F,MGSPMPANLHDYKA-UHFFFAOYSA-N
657,CN1CCN(c2ccc(Nc3nc(-c4ccncc4)nc4ccccc34)cc2F)CC1,PSVJDVPPRAXDNW-UHFFFAOYSA-N
658,CSc1cc2c(s1)c1cnn(Cc3cccc(N)c3)c(=O)c1n2C,BYZGPWHRVNBUES-UHFFFAOYSA-N
659,Cn1c(CN2CCCC2)nc2cc(NC(=O)COc3ccc(Cl)cc3)ccc21,PFVDHCWWFPTQMQ-UHFFFAOYSA-N
660,CC(C)c1ccc(-n2ncc3c(=O)n(CC(=O)Nc4cc(F)ccc4Cl)cnc32)cc1,YSCSFZMKEPIPED-UHFFFAOYSA-N
661,CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(S(=O)(=O)N3CCCCC3)c2)c1C,ZFIUPEAHLVNVCA-UHFFFAOYSA-N
662,NC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCO4)s2)CC1,DSVAEAUNOGNSKT-UHFFFAOYSA-N
663,CC(C)NC(=O)c1nc(-c2ccc(Cl)nc2)c2cnccn12,RUBQWRJYGNFCRT-UHFFFAOYSA-N
664,O=C(C1CC(=O)N(c2n[nH]c3ccccc23)C1)N1CCC(c2noc3cc(F)ccc23)CC1,YTDYLXHKJDLBHK-UHFFFAOYSA-N
665,c1ccc(Nc2cc3c(cn2)CN(Cc2ccc4[nH]ccc4c2)CCN3)cc1,PHRQTMBZLVZKIE-UHFFFAOYSA-N
666,Cc1noc(C)c1[S+](=O)([O-])N1CCC2(CC1)CC(c1cccc(C(F)(F)F)c1)=NO2,CQFYRGQZKIDUDO-UHFFFAOYSA-N
667,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,OBSFXHDOLBYWRJ-UHFFFAOYSA-N
668,O=c1[nH]c(C2CCN(CC3CCCCC3)CC2)nn1Cc1ccccc1,ADOAFZMZLZZLAG-UHFFFAOYSA-N
669,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,KIQQMECNKUGGKA-NMYWJIRASA-N
670,COc1ccc2cc1Oc1ccc(cc1)C[C@@H]1c3c(cc(OC)c4c3Oc3cc5c(cc3O4)CCN[C@H]5C2)CCN1C,DJAWTLHBPPQMPV-RRPNLBNLSA-N
671,Cc1ccccc1C(=O)NC1CCN(c2ccc3nnc(C4CC4)n3n2)CC1,JPBCQJCSYMZSOU-UHFFFAOYSA-N
672,CC[S+](=O)([O-])Nc1ccccc1C(=O)Nc1nc(-c2ccccc2)cs1,AFJHXPXQKCFRJD-UHFFFAOYSA-N
673,CN(C)c1cccc(-c2cnc(Nc3cccnc3)c3c2CCO3)c1,FPDFCVNGZGPUOH-UHFFFAOYSA-N
674,CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc2cccc(C)n2)cc1OCC,BXBQOOYHZYVVAV-UHFFFAOYSA-N
675,C=CCc1cccc(CNc2ccc(S(=O)(=O)Nc3nccs3)cc2)c1O,XBPTWMZNFZHJCN-UHFFFAOYSA-N
676,CC(=O)C1CCN(c2ncc(-c3cccc(N(C)C)c3)s2)CC1,DBUJRUZHAMNUJN-UHFFFAOYSA-N
677,CNc1oc(-c2cccc3ccccc23)nc1C(=O)OC,CLDYRJRWNFVJOY-UHFFFAOYSA-N
678,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,SGRYPYWGNKJSDL-UHFFFAOYSA-N
679,CN(C(=O)CNC(=O)c1cc(F)ccc1OCC(=O)Nc1ccc(I)cc1)c1ccc(F)cc1,UXFWULKAKQLENO-UHFFFAOYSA-N
680,Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1,FNYGWXSATBUBER-UHFFFAOYSA-N
681,CCOc1ccc(N2CC(c3nc(-c4cc(OC)c(OC)c(OC)c4)no3)CC2=O)cc1,MTZVACCZKQRVAT-UHFFFAOYSA-N
682,CN1CC(CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)CC21,WZHJKEUHNJHDLS-STDCAVTESA-N
683,O=C(Nc1nc(-c2ccccc2)cs1)c1ccncc1NS(=O)(=O)c1ccc2ccccc2c1,TYCBNSMMALAXAE-UHFFFAOYSA-N
684,CCOc1ccc(C2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN(C)C)cc1,BNEGSXFLQWONTO-UHFFFAOYSA-N
685,Cc1ccc(S(=O)(=O)Nc2cc(Br)ccc2C(=O)Nc2nc(-c3ccccc3)cs2)cc1,FXBRKPQSDRLSKQ-UHFFFAOYSA-N
686,COC(=O)c1ccnc(-c2cc(C(=O)Nc3ccc(C4(N)CC4)cc3)ccn2)c1,ZNZRKTDISKQXSK-UHFFFAOYSA-N
687,COc1ccc(Nc2nnc(-c3ccc(C)c(S(=O)(=O)NCc4nc5ccccc5[nH]4)c3)c3ccccc23)cc1,KAUXRMOKLJPOOH-UHFFFAOYSA-N
688,O=C(Nc1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1)c1ccccc1,GKCBNNYYHQNJLZ-UHFFFAOYSA-N
689,CCOC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1,BVFPYUSMZMSWNL-UHFFFAOYSA-N
690,Cc1cccc(-c2csc(N3CCC(C(N)=O)CC3)n2)c1,DRYDVYSTKHBXDR-UHFFFAOYSA-N
691,COc1cc(NC(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCCCC4)ccc32)cc(OC)c1,NAURCZBOWCRDNX-UHFFFAOYSA-N
692,NC(=O)C1CCN(c2nc(-c3ccccc3F)cs2)CC1,SNVZCGFLARAIGC-UHFFFAOYSA-N
693,COc1ccc(-c2csc(NC(=O)c3ccccc3NS(=O)(=O)c3ccc(C)cc3)n2)cc1,VJHUYDLSNDDSJO-UHFFFAOYSA-N
694,Cc1nn(CCc2nc(-c3ccc4ccccc4c3)cs2)c2[nH]c(=O)cc(C(F)(F)F)c12,HKMSPEXJSADFOZ-UHFFFAOYSA-N
695,CC(=O)Nc1ccc(C(=O)Nc2ccccc2N)cc1,VAZAPHZUAVEOMC-UHFFFAOYSA-N
696,Cc1ccc(N(C)S(=O)(=O)c2ccc(-c3cnc(C4CC4)o3)cc2)cc1,NCZKRUFQHZWTNY-UHFFFAOYSA-N
697,O=C(Nc1nc2cc(C(F)(F)F)cc(NC3CC3)n2n1)c1cccnc1,XUKGFHHTSUKORV-UHFFFAOYSA-N
698,O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc(S(=O)(=O)Nc2cncnc2)cc1,LSRDYAAXEDQABD-UHFFFAOYSA-N
699,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2nc(-c3ccccc3)cc(C(F)(F)F)n2n1,MTEHEAMBEZEEHK-UHFFFAOYSA-N
700,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Br)cc3)cc21,NXRNOJKUXYWBIA-LJAQVGFWSA-N
701,CC(C)COc1ccc(-c2ccc(=O)n(CC(=O)NCCc3ccccc3)n2)cc1,YXBALIMZKTVHFI-UHFFFAOYSA-N
702,N#Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)cc1,LUNHGKWVWYXOHP-UHFFFAOYSA-N
703,COc1ccc(NC(=O)C23CC4CC(CC(C4)C2)C3)cc1[S+](=O)([O-])Nc1ccc(Br)cc1,GVVQSYNBELCYAE-UHFFFAOYSA-N
704,CCN(c1cc(C#CCN2CCOCC2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCC(N(C)CCOC)CC1,XQFINGFCBFHOPE-UHFFFAOYSA-N
705,O=C(c1ccc(C(=O)N2CCC(N3CCCC3)CC2)c(Nc2ccccc2)c1)N1CCC(N2CCCC2)CC1,PQOOIERVZAXHBP-UHFFFAOYSA-N
706,Cc1cccc(-n2ccc(=O)c(C(=O)Nc3ccc(S(=O)(=O)Nc4nccs4)cc3)n2)c1,CNYKJXGSODVKNX-UHFFFAOYSA-N
707,NC(=O)C1CCN(c2nc(-c3ccccc3Br)cs2)CC1,GCGODIBLJNMACP-UHFFFAOYSA-N
708,CCOc1ccc(-c2csc(N3CCC(C(N)=O)CC3)n2)cc1,WEJPRZJLYZIEPW-UHFFFAOYSA-N
709,COc1ccc(-n2nc(C3CCN([S+](=O)([O-])c4c(C)noc4C)CC3)[nH]c2=O)cc1,HBTSUUWNLVMLMY-UHFFFAOYSA-N
710,CCc1ccccc1Nc1ncnc2c1cnn2-c1ccc(Cl)cc1,YGYZTPCAAUSYNI-UHFFFAOYSA-N
711,CCCCOc1ccc(CNC(=O)c2cc3n(n2)CCCN(Cc2ccc(C)cc2)C3=O)cc1,LXXFEJUXBVSTDS-UHFFFAOYSA-N
712,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,HWGQMRYQVZSGDQ-HZPDHXFCSA-N
